RecipeId,Review_Class
489589,average
489590,average
489591,average
489592,average
489593,average
489598,good
489600,average
489615,average
489623,average
489632,average
489638,average
489639,good
489643,average
489644,average
489647,average
489651,average
489652,good
489669,average
489677,average
489687,good
489690,good
489691,average
489706,good
489707,average
489711,average
489712,average
489713,good
489727,good
489730,average
489734,average
489737,good
489739,average
489753,average
489757,average
489765,average
489767,average
489768,average
489782,good
489783,average
489787,average
489799,good
489800,good
489801,average
489805,average
489806,average
489807,average
489810,very good
489817,average
489818,average
489838,good
489841,good
489847,good
489849,average
489861,good
489866,good
489868,average
489872,average
489873,good
489875,average
489883,good
489885,good
489890,average
489892,average
489894,good
489897,good
489900,average
489901,average
489906,average
489913,average
489916,average
489920,average
489921,average
489922,average
489924,average
489926,average
489933,average
489943,average
489945,average
489946,average
489949,average
489951,average
489955,average
489959,average
489962,average
489965,average
489966,average
489971,average
489973,good
489979,average
489986,average
489990,average
489995,average
489996,average
490002,good
490011,poor
490022,average
490031,average
490034,average
490036,average
490038,good
490045,average
490048,average
490051,average
490059,average
490061,very good
490065,average
490068,average
490085,average
490088,good
490092,average
490096,average
490100,average
490102,average
490104,average
490108,average
490113,average
490114,average
490118,average
490123,average
490124,average
490130,average
490132,average
490135,average
490137,average
490138,average
490139,average
490142,good
490143,average
490146,average
490147,good
490148,average
